date,year,month,week_of_year,day_of_week,day_name,is_weekend,daily_avg_price,daily_min_price,daily_max_price,daily_std_price,daily_median_price,daily_peak_avg,daily_offpeak_avg,daily_night_avg,daily_evening_avg,trading_periods,daily_price_range,peak_offpeak_spread,daily_avg_change_pct,daily_max_change_pct,avg_price_rolling_7d,avg_price_rolling_30d,volatility_rolling_7d,volatility_rolling_30d,is_above_30d_avg,is_extreme_high_day,is_extreme_low_day,year_month
2023-10-14,2023,10,41,5,Saturday,True,135.1341666666667,108.57,143.09,8.829548669674173,138.565,,135.1341666666667,135.1341666666667,,24,34.52000000000001,,13.904703035496668,0.06293706293707402,121.39559523809524,109.09858333333334,18.755807006733935,21.871865534908377,True,False,True,2023-10
2023-10-15,2023,10,41,6,Sunday,True,132.18541666666667,98.0,163.42,21.430533069546527,139.14,,132.18541666666667,132.18541666666667,,24,65.41999999999999,,-2.1820906383162586,14.207841218813332,125.38886904761905,109.65886111111111,18.247550548752454,22.209363925968887,True,False,False,2023-10
2023-10-16,2023,10,42,0,Monday,False,138.04875,110.24,175.12,16.732955848057554,139.26,,138.04875,138.04875,,24,64.88000000000001,,4.4356885057290185,7.159466405580717,127.83005952380952,110.96348611111111,17.84206766024612,22.18641594950227,True,True,False,2023-10
2023-10-17,2023,10,42,1,Tuesday,False,107.79916666666666,84.78,139.5,17.35012815806988,105.0,,107.79916666666666,107.79916666666666,,24,54.72,,-21.912247183211253,-20.340338053905892,125.34404761904763,112.4311388888889,17.724976549692258,21.37140911795549,False,False,False,2023-10
2023-10-18,2023,10,42,2,Wednesday,False,60.875,5.0,102.56,28.55949198793101,61.37,,60.875,60.875,,24,97.56,,-43.52924806159603,-26.480286738351253,116.38535714285716,110.93338888888889,18.89240467883585,21.505658097715028,False,False,False,2023-10
2023-10-19,2023,10,42,3,Thursday,False,67.80583333333333,4.3,95.72,37.19136294270797,91.63499999999999,,67.80583333333333,67.80583333333333,,24,91.42,,11.385352498288825,-6.669266770670834,108.64089285714284,109.53015277777779,21.294829989341075,22.129779144218386,False,False,False,2023-10
2023-10-20,2023,10,42,4,Friday,False,23.122083333333332,1.64,74.99,25.91042932189522,4.65,,23.122083333333332,23.122083333333332,,24,73.35,,-65.89956616318655,-21.656916005014626,94.99577380952383,107.16799999999999,22.286349999697475,22.209781759940178,False,True,False,2023-10
2023-10-21,2023,10,42,5,Saturday,True,61.240833333333335,10.0,200.0,55.68691969719926,42.285,,61.240833333333335,61.240833333333335,,24,190.0,,164.8586308183014,166.70222696359517,84.43958333333333,106.13919444444444,28.980260146486778,23.48365352854479,False,True,False,2023-10
2023-10-22,2023,10,42,6,Sunday,True,86.97916666666667,46.2,130.0,24.13276501152426,88.08500000000001,,86.97916666666667,86.97916666666667,,24,83.8,,42.028058621018126,-35.0,77.98154761904763,105.65629166666668,29.366293281055025,23.642943625304497,False,False,False,2023-10
2023-10-23,2023,10,43,0,Monday,False,124.12041666666666,96.9,215.02,28.47353332164522,112.96000000000001,,124.12041666666666,124.12041666666666,,24,118.12,,42.70131736526943,65.40000000000002,75.99178571428571,106.12491666666666,31.04351863442469,23.747439652936585,True,True,False,2023-10
2023-10-24,2023,10,43,1,Tuesday,False,104.17541666666666,64.95,132.13,22.069574960775203,109.75999999999999,,104.17541666666666,104.17541666666666,,24,67.17999999999999,,-16.069072708290665,-38.549902334666555,75.47410714285715,106.18213888888889,31.71772532052545,23.316890802135624,False,False,False,2023-10
2023-10-25,2023,10,43,2,Wednesday,False,68.70875,17.45,109.68,26.234825396540312,64.925,,68.70875,68.70875,,24,92.23,,-34.04514020822251,-16.990842352228853,76.5932142857143,104.4875,31.38563009318392,23.44532621046141,False,False,False,2023-10
2023-10-26,2023,10,43,3,Thursday,False,51.77041666666667,21.95,78.25,17.62859275233098,52.9,,51.77041666666667,51.77041666666667,,24,56.3,,-24.65236717788247,-28.656090444930715,74.30244047619047,102.11144444444446,28.590948637415778,23.33867623485919,False,False,False,2023-10
2023-10-27,2023,10,43,4,Friday,False,27.209166666666665,4.3,92.49,25.918349705358853,18.465,,27.209166666666665,27.209166666666665,,24,88.19,,-47.44263535320204,18.198083067092654,74.88630952380952,99.16052777777779,28.592080120767726,23.411212997707178,False,True,False,2023-10
2023-10-28,2023,10,43,5,Saturday,True,6.447916666666667,0.0,23.55,6.699785187449745,4.3,,6.447916666666667,6.447916666666667,,24,23.55,,-76.30241033965268,-74.5377878689588,67.05875,95.53533333333333,21.593918047946367,23.042362258058912,False,True,False,2023-10
2023-10-29,2023,10,43,6,Sunday,True,11.9988,0.0,64.21,20.17660037436105,1.38,,11.9988,11.9988,,25,64.21,,86.08801292407107,172.65392781316345,56.347269047619044,91.96993222222221,21.028751671208767,23.139324222065785,False,True,False,2023-10
2023-10-30,2023,10,44,0,Monday,False,34.99583333333333,4.3,96.81,33.75001525496166,25.895,,34.99583333333333,34.99583333333333,,24,92.51,,191.6611105555,50.77090795826198,43.615185714285715,89.64001555555555,21.782534804539686,23.197200364692222,False,False,False,2023-10
2023-10-31,2023,10,44,1,Tuesday,False,96.13083333333333,60.0,129.47,21.964508509365075,101.94,,96.13083333333333,96.13083333333333,,24,69.47,,174.69222526491248,33.73618427848362,42.46595952380952,89.56673777777777,21.767525311481098,22.69142446088887,True,False,False,2023-10
2023-11-01,2023,11,44,2,Wednesday,False,4.525416666666667,0.01,16.75,4.105545538252702,4.3,,4.525416666666667,4.525416666666667,,24,16.74,,-95.29243999063776,-87.06263999382095,33.2969119047619,85.88887666666666,18.606199617440012,22.09618105406695,False,True,False,2023-11
2023-11-02,2023,11,44,3,Thursday,False,4.4174999999999995,0.06,10.0,2.585463123933001,4.3,,4.4174999999999995,4.4174999999999995,,24,9.94,,-2.3846791271522005,-40.29850746268657,26.532209523809524,82.44111277777778,16.457181099097443,21.4132667910106,False,True,False,2023-11
2023-11-03,2023,11,44,4,Friday,False,5.757916666666667,0.0,15.5,5.196744783090633,4.1,,5.757916666666667,5.757916666666667,,24,15.5,,30.343331446896826,55.00000000000001,23.467745238095237,79.20837666666668,13.496951824487695,20.90460435257065,False,False,False,2023-11
2023-11-04,2023,11,44,5,Saturday,True,1.5125,0.0,4.3,1.459107082520289,1.35,,1.5125,1.5125,,24,4.3,,-73.73181851074607,-72.25806451612904,22.762685714285713,75.80879333333333,12.748283523783487,20.340455590890933,False,False,False,2023-11
2023-11-05,2023,11,44,6,Sunday,True,5.0249999999999995,0.0,25.02,9.255169178450448,0.0,,5.0249999999999995,5.0249999999999995,,24,25.02,,232.23140495867764,481.8604651162791,21.76642857142857,72.45930722222222,11.18807906722483,20.119390275593364,False,True,False,2023-11
2023-11-06,2023,11,45,0,Monday,False,55.145833333333336,1.77,151.74,46.601307307345174,33.25,,55.145833333333336,55.145833333333336,,24,149.97,,997.4295190713103,506.4748201438849,24.645,70.99223777777779,13.023977931851046,21.01347858534832,False,True,False,2023-11
2023-11-07,2023,11,45,1,Tuesday,False,97.54083333333334,68.01,150.59,26.66728787772808,84.555,,97.54083333333334,97.54083333333334,,24,82.58,,76.87797506611258,-0.757875313035461,24.84642857142857,70.76918222222223,13.695803555902902,21.06944390542536,True,False,False,2023-11
2023-11-08,2023,11,45,2,Wednesday,False,90.32416666666667,66.76,127.43,15.99614652418477,85.11,,90.32416666666667,90.32416666666667,,24,60.67,,-7.398610838195974,-15.379507271399163,37.10339285714286,69.7479738888889,15.394460839607486,20.95027092064479,True,True,False,2023-11
2023-11-09,2023,11,45,3,Thursday,False,71.20916666666666,30.0,112.22,20.301786581623723,71.0,,71.20916666666666,71.20916666666666,,24,82.22,,-21.162664107981442,-11.93596484344347,46.64505952380953,67.94823777777778,17.92536419070616,21.02133827563402,True,True,True,2023-11
2023-11-10,2023,11,45,4,Friday,False,54.35166666666667,20.78,106.43,22.93355082893158,52.0,,54.35166666666667,54.35166666666667,,24,85.65,,-23.673216229183968,-5.1595081090714645,53.587023809523814,65.64043222222223,20.459193625826295,21.106206800467536,False,True,False,2023-11
2023-11-11,2023,11,45,5,Saturday,True,8.7325,1.62,20.17,5.473518262864667,7.29,,8.7325,8.7325,,24,18.55,,-83.93333537763331,-81.0485765291741,54.61845238095238,61.86427944444444,21.032680937304065,20.60951121692398,False,True,False,2023-11
2023-11-12,2023,11,45,6,Sunday,True,20.992916666666666,3.42,77.8,26.423267658105498,5.615,,20.992916666666666,20.992916666666666,,24,74.38,,140.39984731367494,285.7213683688646,56.89958333333334,58.60944611111111,23.48526643439764,20.85796049721415,False,True,False,2023-11
2023-11-13,2023,11,46,0,Monday,False,48.507083333333334,18.02,104.57,24.304198506353423,45.519999999999996,,48.507083333333334,48.507083333333334,,24,86.55,,131.0640493817359,34.40874035989716,55.95119047619047,55.72187666666666,20.299965177113105,21.373782158436793,False,True,False,2023-11
2023-11-14,2023,11,46,1,Tuesday,False,67.26875,38.33,118.22,30.22805784330612,49.845,,67.26875,67.26875,,24,79.89,,38.67819991925576,13.053457014440095,51.62660714285714,53.55798777777777,20.80864660076711,21.66703298422878,True,False,False,2023-11
2023-11-15,2023,11,46,2,Wednesday,False,94.71875,74.0,129.9,17.284708827143444,88.58,,94.71875,94.71875,,24,55.900000000000006,,40.80646659853202,9.879884960243611,52.25440476190476,52.11365444444444,20.992726929761208,21.685424750198308,True,True,False,2023-11
2023-11-16,2023,11,46,3,Thursday,False,101.70875000000001,79.9,125.28,14.691452206462865,101.425,,101.70875000000001,101.70875000000001,,24,45.379999999999995,,7.379742659188393,-3.5565819861431924,56.611488095238094,51.91064055555556,20.191250590452515,21.59680221847807,True,False,False,2023-11
2023-11-17,2023,11,46,4,Friday,False,118.00041666666668,92.79,150.33,15.34745935047533,118.155,,118.00041666666668,118.00041666666668,,24,57.540000000000006,,16.017959778943958,19.995210727969347,65.70416666666667,53.81482111111111,19.107523236387333,21.156401130562884,True,True,False,2023-11
2023-11-18,2023,11,46,5,Saturday,True,89.04833333333333,66.05,111.16,14.742719844241668,87.435,,89.04833333333333,89.04833333333333,,24,45.11,,-24.535577204882763,-26.056010111088945,77.17785714285715,54.52290444444444,20.43169489086976,20.408113027280674,True,False,False,2023-11
2023-11-19,2023,11,46,6,Sunday,True,71.19458333333334,20.78,114.18,25.927160172326037,72.66,,71.19458333333334,71.19458333333334,,24,93.4,,-20.049504950495045,2.7168046059733886,84.34952380952382,56.12532111111111,20.36082239290127,20.408670722295035,True,False,False,2023-11
2023-11-20,2023,11,47,0,Monday,False,93.74833333333333,60.1,123.01,16.70784108205451,90.13,,93.74833333333333,93.74833333333333,,24,62.910000000000004,,31.67902520673973,7.733403398143279,90.81255952380954,57.20890444444444,19.27562847514428,19.10936810179021,True,False,True,2023-11
2023-11-21,2023,11,47,1,Tuesday,False,41.053333333333335,10.0,76.3,17.22235874030355,40.68,,41.053333333333335,41.053333333333335,,24,66.3,,-56.20899927109815,-37.97252255914154,87.06750000000001,55.678043333333335,17.417671460429627,18.879021226082852,False,True,False,2023-11
2023-11-22,2023,11,47,2,Wednesday,False,29.610416666666666,7.41,68.1,15.425833070074274,30.1,,29.610416666666666,29.610416666666666,,24,60.69,,-27.87329490094187,-10.747051114023598,77.76630952380954,52.52770999999999,17.15211778084832,18.444097884363824,False,True,False,2023-11
2023-11-23,2023,11,47,3,Thursday,False,52.48916666666667,23.96,125.76,31.883779836566852,34.74,,52.48916666666667,52.48916666666667,,24,101.80000000000001,,77.26588334623234,84.6696035242291,70.73494047619047,50.804835000000004,19.60816458514889,18.77123804689021,True,True,False,2023-11
2023-11-24,2023,11,47,4,Friday,False,66.13375,30.0,105.59,25.443940051141585,68.47999999999999,,66.13375,66.13375,,24,75.59,,25.995046596916826,-16.03848600508906,63.32541666666667,50.71900166666667,21.050518970958354,18.744875202043588,True,False,False,2023-11
2023-11-25,2023,11,47,5,Saturday,True,87.80708333333332,62.6,130.26,23.634543893128797,78.94,,87.80708333333332,87.80708333333332,,24,67.66,,32.77197094272337,23.363954919973473,63.148095238095244,51.92022388888889,22.3207795493708,18.945073573403512,True,False,False,2023-11
2023-11-26,2023,11,47,6,Sunday,True,117.58458333333334,99.0,156.68,15.298587027442496,113.95,,117.58458333333334,117.58458333333334,,24,57.68000000000001,,33.912412153537375,20.28251189927839,69.7752380952381,54.932737777777774,20.80241195724458,18.591081484139632,True,True,False,2023-11
2023-11-27,2023,11,48,0,Monday,False,107.84708333333333,85.11,144.99,17.155910752037737,103.32,,107.84708333333333,107.84708333333333,,24,59.88000000000001,,-8.28127270085719,-7.461067143221856,71.78934523809524,58.31271,20.86642191009933,18.939619002959237,True,True,False,2023-11
2023-11-28,2023,11,48,1,Tuesday,False,108.36,64.47,161.99,26.548482475258925,111.56,,108.36,108.36,,24,97.52000000000001,,0.4755962338650832,11.724946548037796,81.40458333333333,61.524750000000004,22.19872530080724,19.152015072989165,True,True,False,2023-11
2023-11-29,2023,11,48,2,Wednesday,False,85.00458333333333,57.79,100.28,13.165050893795735,90.15,,85.00458333333333,85.00458333333333,,24,42.49,,-21.553540666912763,-38.094944132353845,89.31803571428573,63.19170833333333,21.875756418481735,18.465849594283632,True,False,True,2023-11
2023-11-30,2023,11,48,3,Thursday,False,98.1225,59.01,150.2,26.499482562626707,101.48,,98.1225,98.1225,,24,91.19,,15.43201101901368,49.780614280015946,95.83708333333333,63.258097222222226,21.10657109363314,18.617015396059017,True,False,False,2023-11
2023-12-01,2023,12,48,4,Friday,False,97.29,65.0,116.11,12.52705177154451,98.4,,97.29,97.29,,24,51.11,,-0.8484292593441856,-22.696404793608515,100.2879761904762,66.35025,19.261301339404987,18.897732270502082,True,False,True,2023-12
2023-12-02,2023,12,48,5,Saturday,True,81.02583333333332,56.0,129.64,25.58254736554093,67.7,,81.02583333333332,81.02583333333332,,24,73.63999999999999,,-16.717202864288915,11.65274308845059,99.31922619047619,68.90386111111111,19.539587549749577,19.664301745222346,True,False,False,2023-12
2023-12-03,2023,12,48,6,Sunday,True,79.92291666666667,60.0,97.67,12.983507089403064,81.745,,79.92291666666667,79.92291666666667,,24,37.67,,-1.3611913895773875,-24.66059858068497,93.93898809523809,71.37602777777778,19.208861844315376,19.923860488766092,True,False,False,2023-12
2023-12-04,2023,12,49,0,Monday,False,77.24083333333333,45.1,123.02,23.66677820447283,71.0,,77.24083333333333,77.24083333333333,,24,77.91999999999999,,-3.355837656074867,25.95474557182349,89.56666666666668,73.90030555555556,20.138985766091814,20.664116192831177,True,False,False,2023-12
2023-12-05,2023,12,49,1,Tuesday,False,112.42166666666667,83.62,147.47,17.76358308613358,115.275,,112.42166666666667,112.42166666666667,,24,63.849999999999994,,45.54693652968531,19.874817102910104,90.14690476190476,77.48019444444445,18.884000139073912,20.94772998975395,True,False,False,2023-12
2023-12-06,2023,12,49,2,Wednesday,False,105.96499999999999,90.59,129.91,10.97602644501821,106.955,,105.96499999999999,105.96499999999999,,24,39.31999999999999,,-5.743258268720453,-11.907506611514208,93.14125,79.17416666666666,18.57128236067712,19.760220627676386,True,True,False,2023-12
2023-12-07,2023,12,49,3,Thursday,False,85.07333333333334,65.0,95.0,9.334618907321685,87.0,,85.07333333333334,85.07333333333334,,24,30.0,,-19.715629374478983,-26.872450157801552,91.27708333333332,78.75858333333332,16.11915898134783,19.182464995329504,True,False,True,2023-12
2023-12-08,2023,12,49,4,Friday,False,21.780416666666667,4.3,63.37,21.330691804588024,14.36,,21.780416666666667,21.780416666666667,,24,59.07,,-74.39806833320273,-33.294736842105266,80.49,76.47379166666666,17.37682184321119,19.360283171342946,False,False,False,2023-12
2023-12-09,2023,12,49,5,Saturday,True,35.3925,16.66,76.27,20.656320066644305,25.625,,35.3925,35.3925,,24,59.61,,62.496891320567016,20.35663563200252,73.97095238095237,75.27990277777778,16.673075086225957,19.372100954176965,False,False,False,2023-12
2023-12-10,2023,12,49,6,Sunday,True,39.16458333333333,18.53,62.4,12.898948719942648,42.05,,39.16458333333333,39.16458333333333,,24,43.87,,10.657860657860653,-18.185393995017694,68.14833333333333,74.77366666666667,16.660995319160183,19.037614217210667,False,False,False,2023-12
2023-12-11,2023,12,50,0,Monday,False,74.62875,10.0,123.57,35.43236083048572,83.93,,74.62875,74.62875,,24,113.57,,90.55162508644077,98.02884615384615,67.77517857142857,76.97020833333335,18.341792837162025,20.036242302798037,False,False,False,2023-12
2023-12-12,2023,12,50,1,Tuesday,False,69.56166666666667,49.0,92.13,13.78291875022712,70.205,,69.56166666666667,69.56166666666667,,24,43.129999999999995,,-6.789720226230944,-25.443068705996595,61.652321428571426,78.58916666666667,17.773126503461103,19.61489733920209,False,False,False,2023-12
2023-12-13,2023,12,50,2,Wednesday,False,57.288333333333334,39.98,90.1,17.623775854291804,47.925,,57.288333333333334,57.288333333333334,,24,50.12,,-17.643817236504777,-2.2034082275046107,54.6985119047619,78.88187500000001,18.722804990500187,19.39221658413337,False,False,False,2023-12
2023-12-14,2023,12,50,3,Thursday,False,67.40125,48.57,103.15,21.002749781149262,56.0,,67.40125,67.40125,,24,54.580000000000005,,17.652663427690342,14.483906770255285,52.17392857142857,78.88629166666666,20.389680829618413,19.084706315394808,False,False,False,2023-12
2023-12-15,2023,12,50,4,Friday,False,74.85541666666667,50.24,90.98,14.674205401542764,79.485,,74.85541666666667,74.85541666666667,,24,40.74,,11.059389353560455,-11.798351914687355,59.756071428571424,78.22418055555555,19.438754200611946,18.99768953454145,False,False,False,2023-12
2023-12-16,2023,12,50,5,Saturday,True,79.22791666666667,54.1,105.0,17.205670445263525,78.13,,79.22791666666667,79.22791666666667,,24,50.9,,5.841260652480051,15.409980215431961,66.01827380952382,77.47481944444445,18.94580425470041,19.08149680916814,True,False,False,2023-12
2023-12-17,2023,12,50,6,Sunday,True,76.27791666666667,43.71,114.06,21.706717048790036,70.05,,76.27791666666667,76.27791666666667,,24,70.35,,-3.7234350265846983,8.62857142857143,71.32017857142857,76.08406944444444,20.204056873107174,19.29347206577863,True,False,False,2023-12
2023-12-18,2023,12,51,0,Monday,False,97.89958333333334,74.89,174.0,25.607574368460437,86.91,,97.89958333333334,97.89958333333334,,24,99.11,,28.345906143652332,52.55128879537085,74.64458333333334,76.37911111111111,18.800515949960705,19.655633883252587,True,True,False,2023-12
2023-12-19,2023,12,51,1,Tuesday,False,86.68791666666668,60.0,109.58,11.292736403149348,88.19,,86.68791666666668,86.68791666666668,,24,49.58,,-11.452210811247909,-37.02298850574712,77.09119047619048,76.89555555555556,18.444775614663882,19.167819757613366,True,True,True,2023-12
2023-12-20,2023,12,51,2,Wednesday,False,60.29791666666667,33.88,88.06,14.794320584534157,59.635000000000005,,60.29791666666667,60.29791666666667,,24,54.18,,-30.442535724413734,-19.638620186165355,77.52113095238096,75.78054166666668,18.040567718984217,19.104035741029353,False,False,False,2023-12
2023-12-21,2023,12,51,3,Thursday,False,53.31333333333333,40.0,74.61,13.7547170301577,44.95,,53.31333333333333,53.31333333333333,,24,34.61,,-11.58345713989567,-15.273677038382926,75.50857142857144,76.18920833333333,17.005134468842567,18.988447684024493,False,False,False,2023-12
2023-12-22,2023,12,51,4,Friday,False,51.77125,27.79,73.1,14.044864855325159,44.9,,51.77125,51.77125,,24,45.309999999999995,,-2.892490934100278,-2.023857391770545,72.21083333333334,76.92790277777777,16.915228676525768,18.942415410199523,False,False,False,2023-12
2023-12-23,2023,12,51,5,Saturday,True,46.62166666666667,23.17,74.61,15.810967208174553,40.2,,46.62166666666667,46.62166666666667,,24,51.44,,-9.946801232988067,2.0656634746922142,67.55279761904762,76.73231944444443,16.715985356941626,18.406654989253113,False,False,False,2023-12
2023-12-24,2023,12,51,6,Sunday,True,69.17208333333333,46.99,109.3,18.36597633602315,67.39500000000001,,69.17208333333333,69.17208333333333,,24,62.309999999999995,,48.36896292853823,46.495107894384134,66.53767857142857,76.83359722222221,16.238736683689215,18.17072286541583,False,True,False,2023-12
2023-12-25,2023,12,52,0,Monday,False,63.09083333333333,47.79,85.02,14.404901314624059,57.4,,63.09083333333333,63.09083333333333,,24,37.23,,-8.791480185286705,-22.214089661482163,61.565000000000005,76.00972222222222,14.638354818855445,17.863068112799006,False,False,False,2023-12
2023-12-26,2023,12,52,1,Tuesday,False,93.45875000000001,73.02,141.2,14.895023479555904,93.62,,93.45875000000001,93.45875000000001,,24,68.17999999999999,,48.1336432920789,66.07856974829451,62.53226190476191,75.20552777777779,15.152967258342096,17.84961599453612,True,True,False,2023-12
2023-12-27,2023,12,52,2,Wednesday,False,79.765,53.4,121.53,20.9444135957435,76.235,,79.765,79.765,,24,68.13,,-14.652186124894683,-13.930594900849847,65.3132738095238,74.26945833333333,16.03155197422915,17.975899422659644,True,False,False,2023-12
2023-12-28,2023,12,52,3,Thursday,False,98.19333333333333,75.18,128.46,15.580826195280412,96.28999999999999,,98.19333333333333,98.19333333333333,,24,53.28,,23.103282559184258,5.702295729449514,71.72470238095238,73.93056944444446,16.29242471210382,17.610310879993694,True,False,False,2023-12
2023-12-29,2023,12,52,4,Friday,False,103.50041666666668,87.0,126.72,11.380940008233706,102.07,,103.50041666666668,103.50041666666668,,24,39.72,,5.404728766379274,-1.3545072396076718,79.11458333333333,74.54709722222222,15.911864019662184,17.550840517141626,True,True,False,2023-12
2023-12-30,2023,12,52,5,Saturday,True,68.40541666666667,42.04,88.21,15.102659132163412,75.0,,68.40541666666667,68.40541666666667,,24,46.169999999999995,,-33.90807605444424,-30.38983585858587,82.22654761904762,73.55652777777779,15.810677151660594,17.170946402792854,False,False,False,2023-12
2023-12-31,2023,12,52,6,Sunday,True,31.634583333333335,0.0,101.3,34.23863175079674,18.21,,31.634583333333335,31.634583333333335,,24,101.3,,-53.754271408818745,14.839587348373207,76.86404761904761,71.36801388888888,18.078199353771105,17.894665735434593,False,True,False,2023-12
2024-01-01,2024,1,1,0,Monday,False,37.76375,1.73,63.33,18.463737388989404,42.5,,37.76375,37.76375,,24,61.6,,19.374892983680823,-37.4827245804541,73.24589285714286,69.92594444444444,18.65803307868044,17.657372069549538,False,False,False,2024-01
2024-01-02,2024,1,1,1,Tuesday,False,41.78208333333333,13.21,62.45,14.380942697275406,44.18,,41.78208333333333,41.78208333333333,,24,49.24,,10.640715854048732,-1.3895468182535842,65.8635119047619,68.65458333333332,18.584592966926085,17.70395325647862,False,False,False,2024-01
2024-01-03,2024,1,1,2,Wednesday,False,55.93958333333333,2.21,113.26,38.27776656052857,63.6,,55.93958333333333,55.93958333333333,,24,111.05000000000001,,33.88414092962493,81.36108887109688,62.459880952380956,67.94454166666667,21.060786247609663,18.190986201680477,False,False,False,2024-01
2024-01-04,2024,1,1,3,Thursday,False,91.35791666666667,66.86,105.18,10.918631853761312,93.31,,91.35791666666667,91.35791666666667,,24,38.32000000000001,,63.31533276228074,-7.1340279004061475,61.48339285714286,67.24241666666667,20.394758484535508,17.9628211606014,True,False,True,2024-01
2024-01-05,2024,1,1,4,Friday,False,68.91875,37.83,90.88,16.07658337931832,75.0,,68.91875,68.91875,,24,53.05,,-24.561819583232612,-13.595740635101738,56.543154761904766,66.00754166666667,21.06556468040474,18.132839725078075,True,False,False,2024-01
2024-01-06,2024,1,1,5,Saturday,True,43.97,3.2,92.14,30.860150327904588,44.3,,43.97,43.97,,24,88.94,,-36.20023578489163,1.3864436619718257,53.05238095238095,64.63743055555555,23.316634851224908,18.8503574390975,False,False,False,2024-01
2024-01-07,2024,1,1,6,Sunday,True,75.99833333333333,45.57,104.85,17.561936276991254,77.225,,75.99833333333333,75.99833333333333,,24,59.279999999999994,,72.84133121067396,13.79422617755588,59.39005952380952,66.44469444444444,20.93424978353841,18.724732254844277,True,False,False,2024-01
2024-01-08,2024,1,2,0,Monday,False,106.16208333333333,78.43,133.28,17.075555367928402,107.98,,106.16208333333333,106.16208333333333,,24,54.849999999999994,,39.69001513191077,27.114926084883173,69.16125000000001,68.80368055555556,20.735938066243982,18.605373431553748,True,False,False,2024-01
2024-01-09,2024,1,2,1,Tuesday,False,113.82875,97.15,148.01,15.070317590635193,107.975,,113.82875,113.82875,,24,50.859999999999985,,7.221661845684091,11.051920768307323,79.45363095238096,71.29248611111112,20.834420193866805,18.67775239391016,True,True,False,2024-01
2024-01-10,2024,1,2,2,Wednesday,False,100.87916666666666,85.0,121.4,11.573080427427703,99.68,,100.87916666666666,100.87916666666666,,24,36.400000000000006,,-11.376373133618124,-17.97851496520505,85.87357142857142,72.1675,17.019465031995253,17.882443047141564,True,False,False,2024-01
2024-01-11,2024,1,2,3,Thursday,False,96.97083333333335,79.6,132.31,16.124021754395894,92.505,,96.97083333333335,96.97083333333335,,24,52.71000000000001,,-3.874272025112535,8.986820428336074,86.67541666666668,73.0811388888889,17.763092160657337,17.960479813947188,True,True,False,2024-01
2024-01-12,2024,1,2,4,Friday,False,97.08749999999999,83.0,126.0,11.136437745175696,95.035,,97.08749999999999,97.08749999999999,,24,43.0,,0.12031109010439689,-4.769102864484919,90.69952380952381,74.40777777777778,17.05735707006553,17.744235210309984,True,True,False,2024-01
2024-01-13,2024,1,2,5,Saturday,True,87.09583333333335,71.45,105.31,9.909744399224993,88.74000000000001,,87.09583333333335,87.09583333333335,,24,33.86,,-10.291403802411892,-16.420634920634914,96.86035714285715,75.0642638888889,14.06444193739702,17.374468364245843,True,False,False,2024-01
2024-01-14,2024,1,2,6,Sunday,True,75.12541666666667,62.3,92.01,8.36803544508178,72.89500000000001,,75.12541666666667,75.12541666666667,,24,29.710000000000008,,-13.743960197100902,-12.629379925932959,96.73565476190477,75.0732638888889,12.751027532838522,17.164262699030477,True,True,False,2024-01
2024-01-15,2024,1,3,0,Monday,False,87.55958333333332,62.04,113.9,15.881778314393392,90.19999999999999,,87.55958333333332,87.55958333333332,,24,51.86000000000001,,16.551211585071623,23.790892294315835,94.07815476190477,75.35098611111111,12.580487953762093,17.120132961334807,True,False,False,2024-01
2024-01-16,2024,1,3,1,Tuesday,False,86.61833333333334,60.0,99.98,8.659842184859183,88.0,,86.61833333333334,86.61833333333334,,24,39.980000000000004,,-1.0749822739753223,-12.221246707638278,90.19095238095238,75.69566666666667,11.664705752936948,16.68523713253711,True,False,True,2024-01
2024-01-17,2024,1,3,2,Wednesday,False,26.955,4.9,54.88,18.047695745970742,18.755,,26.955,26.955,,24,49.980000000000004,,-68.88072194108253,-45.10902180436087,79.63035714285715,73.33084722222222,12.589650798443099,16.43324117845412,False,False,False,2024-01
2024-01-18,2024,1,3,3,Thursday,False,46.842083333333335,0.43,105.34,37.40868813049888,44.465,,46.842083333333335,46.842083333333335,,24,104.91,,73.77882891238485,91.94606413994168,72.46910714285714,72.00265277777777,15.630317423600667,17.303772902699105,False,False,False,2024-01
2024-01-19,2024,1,3,4,Friday,False,70.86541666666666,50.0,87.33,10.381328129477659,71.32499999999999,,70.86541666666666,70.86541666666666,,24,37.33,,51.28579180046431,-17.097019176001528,68.72309523809524,72.35490277777778,15.52244462135809,17.15667315419722,False,False,True,2024-01
2024-01-20,2024,1,3,5,Saturday,True,80.52583333333332,63.68,99.94,12.788606993749532,77.925,,80.52583333333332,80.52583333333332,,24,36.26,,13.632060772473631,14.439482422993244,67.7845238095238,73.26198611111111,15.933710706290167,17.12446948631695,True,False,False,2024-01
2024-01-21,2024,1,3,6,Sunday,True,64.40166666666667,47.42,95.62,13.832657535439589,58.82,,64.40166666666667,64.40166666666667,,24,48.2,,-20.02359491260567,-4.322593556133669,66.25255952380952,73.683,16.714371004912714,17.11739590898743,False,True,False,2024-01
2024-01-22,2024,1,4,0,Monday,False,69.72291666666666,40.1,119.0,23.17425398248944,64.03,,69.72291666666666,69.72291666666666,,24,78.9,,8.262596723687254,24.45095168374816,63.70446428571428,74.45304166666666,17.756153243212147,17.362838801464594,False,True,False,2024-01
